ゲーマーズ沼津店,アニメショップ,AREA1,善子,添地町72青秀ビル1階,Soechicho 72 1F,,11,0,20,0,-1,-1,-1,-1,138.856823,35.101589
安田屋旅館,旅館,UCHIURA,千歌,内浦三津19,Uchiuramito 19,,12,0,20,0,-1,-1,-1,-1,138.897566,35.020432
松月,カフェ,UCHIURA,花丸,内浦88-36,Uchiura 88-36,BC,10,0,17,0,-1,-1,-1,-1,138.897981,35.022198
SUN!SUN!サンシャインCAFE（雄大フェスタ）,カフェ,AREA1,ダイヤ,大手町3-1-1,Otemachi 3 chome-1-1,,11,0,20,30,-1,-1,-1,-1,138.859688,35.102001
オーシャンビューフジミ,ホテル,NISHIURA,果南,西浦江梨993,Nishiuraenashi 993,,10,30,14,30,-1,-1,-1,-1,138.785859,35.024919
淡島ホテル,ホテル,UCHIURA,鞠莉,内浦重寺186,Uchiurashigedera 186,,9,30,17,0,-1,-1,-1,-1,138.886772,35.035521
伊豆三津シーパラダイス,海洋テーマパーク,UCHIURA,曜,内浦長浜3-1,Uchiuranagahama 3-1,,9,0,17,0,-1,-1,-1,-1,138.89601,35.019516
三の浦総合案内所,観光案内所,UCHIURA,ルビィ,内浦長浜83-124,Uchiuranagahama 83-124,,9,0,16,0,-1,-1,-1,-1,138.893409,35.017727
千鳥観光汽船㈱,遊覧船,UCHIURA,梨子,内浦三津43-7,Uchiuramito 43-7,,8,0,17,0,-1,-1,-1,-1,138.897769,35.021155
JAなんすん 緑茶館ぬまづ,農産物直売所,AREA3,千歌,下香貫上障子415-1,Shimokanukikamishoji 415-1,FG,9,0,16,0,-1,-1,-1,-1,138.869729,35.083423
あわしまマリンパーク,海洋テーマパーク,UCHIURA,果南,内浦重寺186,Uchiurashigedera 186,,9,30,17,0,-1,-1,-1,-1,138.893502,35.033091
つじ写真館,写真館,AREA1,善子,上土町36,Agetsuchicho 36,C,9,30,19,0,-1,-1,-1,-1,138.857448,35.096954
JEWELRY＆WATCH 市川,時計店,AREA1,ダイヤ,上土町100-1,Agetsuchicho 100-1,C,10,0,19,30,-1,-1,-1,-1,138.858114,35.096569
浜忠,和食定食店,AREA1,ルビィ,上土町80,Agetsuchicho 80,A,11,30,22,0,15,0,17,0,138.858367,35.098096
旅館　浜の家,旅館,UCHIURA,鞠莉,内浦三津42-3,Uchiuramito 42-3,,11,0,15,0,-1,-1,-1,-1,138.897683,35.020895
マルサン書店,書店,AREA1,花丸,大手町5-3-13,Otemachi 5 chome-3-13,,10,0,19,0,-1,-1,-1,-1,138.858477,35.100716
仲見世商店街,商店街,AREA1,曜,大手町5丁目8-1,Otemachi 5 chome-8-1,,10,0,19,0,-1,-1,-1,-1,138.858256,35.101098
モスバーガー 富士急沼津店,ファーストフード店,AREA1,梨子,大手町3丁目2-1 富士急百貨店1階,Otemachi 3 chome-2-1 1F,ABCDEFG,-1,-1,-1,-1,-1,-1,-1,-1,138.860496,35.102001
セブンイレブン 伊豆・三津シーパラダイス前店,コンビニ,UCHIURA,梨子,内浦三津46,Uchiuramito 46,,0,0,24,0,-1,-1,-1,-1,138.897449,35.02191
駿陽荘 やま弥,旅館,NISHIURA,花丸,西浦平沢92-4,Nshiurahirasawa 92-4,C,9,30,17,0,-1,-1,-1,-1,138.860358,35.019506
東海バス沼津営業所,バス会社,AREA1,千歌,大手町1-1-3,Otemachi 1 chome 1-3,G,9,0,18,0,-1,-1,-1,-1,138.860933,35.102252
大瀬館,ホテル,NISHIURA,ルビィ,西浦江梨325-1,Nshiuraenashi 325-1,,8,0,18,0,-1,-1,-1,-1,138.786377,35.024143
グランマ,ベーカリー,AREA1,善子,上土町63,Agetsuchicho 63,C,10,0,19,0,-1,-1,-1,-1,138.858156,35.097576
びゅうお,展望台,AREA2,鞠莉,本字千本1905-27,Honsenbon 1905-27(구글 주소 누락),D,10,0,20,0,-1,-1,-1,-1,138.854507,35.081313
欧蘭陀館,洋食店,AREA2,曜,下河原町1146-33,Shimogawaracho 1146-33,A,9,0,21,0,-1,-1,-1,-1,138.858081,35.090777
伊豆箱根鉄道,駅,OTHER,果南,伊豆の国市南条773-2 伊豆長岡駅,Izunokunishi nanjo773-2 izunagaoka.st,,7,0,19,0,-1,-1,-1,-1,138.947486,35.039801
内浦漁業直営 いけすや,和食店,UCHIURA,ダイヤ,内浦小海30-103,Uchiurakoumi 30-103,C,9,0,16,0,-1,-1,-1,-1,138.896216,35.026532
HAMBURGER & CAFE 沼津バーガー,ファーストフード店,AREA2,善子,千本港町83-1,Senbonminatocho 83-1,,9,0,18,0,-1,-1,-1,-1,138.858158,35.083851
すしの磯丸 沼津みなと店,和食店,AREA2,果南,千本港町97,Senbonminatocho 97,ABCDEFG,-1,-1,-1,-1,-1,-1,-1,-1,138.857773,35.083532
沼津港 魚永,水産物直売所,AREA2,花丸,千本港町109,Senbonminatocho 109,,8,0,19,0,-1,-1,-1,-1,138.858551,35.083145
ほさか,和菓子屋,AREA1,ダイヤ,大手町5-2-9,Otemachi 5 chome-2-9,,10,0,19,0,-1,-1,-1,-1,138.85865,35.101214
マルサンホビー,おもちゃ屋,AREA1,鞠莉,上土町66,Agetsuchicho 66,,10,0,20,0,-1,-1,-1,-1,138.858155,35.097607
イシバシプラザ,百貨店,AREA5,梨子,高島本町1-5,Takashimahoncho-1-5,,10,0,20,0,-1,-1,-1,-1,138.857909,35.108282
魚がし鮨 流れ鮨沼津店,回転すし,AREA1,ルビィ,大手町1-1-6 イーラde 3F,Otemachi 1 chome-1-6 3F,,11,0,21,30,-1,-1,-1,-1,138.858357,35.102191
沼津駅ビル アントレ,百貨店,AREA1,曜,大手町1-1-1,Otemachi 1 chome-1-1 Numazu station,,9,0,20,0,-1,-1,-1,-1,138.860469,35.102647
マルカ,農産物直売所,UCHIURA,千歌,内浦重須305-8,Uchiuraomos 305-8,,8,0,16,0,-1,-1,-1,-1,138.886972,35.017401
TONY'S HONOLULU,ハワイアン食堂,AREA2,善子,千本港町128-3,Senbonminatocho 128-3,,11,0,22,0,-1,-1,-1,-1,138.856547,35.081263
沼津アーケード名店街,商店街,AREA1,ルビィ,町方町111,Machikatamachi 111,FG,9,0,18,0,-1,-1,-1,-1,138.856968,35.098336
布澤呉服店,呉服店,AREA1,梨子,上土町100-1,Agetsuchicho 100-1,C,10,0,18,0,-1,-1,-1,-1,138.858196,35.096733
大黒屋,駄菓子屋,AREA1,花丸,町方町71,Machikatamachi 71,C,9,30,19,0,-1,-1,-1,-1,138.856817,35.097148
マルキュウ魚健,和食店,AREA2,曜,千本港町124,Senbonminatocho 124,B,9,0,15,0,-1,-1,-1,-1,138.85768,35.08218
阿見屋パーキング,パーキング屋,AREA1,千歌,上土町1-1 ,Agetsuchicho 1-1 ,ABCDEFG,-1,-1,-1,-1,-1,-1,-1,-1,138.858597,35.097735
ファミリーマート沼津下香貫店,コンビニ,AREA3,果南,下香貫2973-6,Shimokanuki 2973-6,,0,0,24,0,-1,-1,-1,-1,138.872502,35.076685
食堂・ひもの販売　あじや,和食定食店,AREA2,鞠莉,千本港町128-1,Senbonminatocho 128-1,B,9,0,16,0,-1,-1,-1,-1,138.857449,35.083749
ふみ野,和食定食店,AREA2,ダイヤ,千本港町109 ダイレイビル1F,Senbonminatocho 109 1F,B,6,0,15,0,-1,-1,-1,-1,138.858395,35.083165
とさわや,旅館,UCHIURA,善子,内浦三津88-15,Uchiuramito 88-15,B,11,0,17,0,-1,-1,-1,-1,138.898334,35.022896
ＯＨ！ＭＯＳ(農業組合法人おもす),農産物直売所,UCHIURA,花丸,内浦重須14-10,Uchiuraomos 14-10,,8,30,17,0,-1,-1,-1,-1,138.888231,35.017382
海のステージ,洋食店,NISHIURA,曜,西浦木負768-9,Nishiurakishou 768-9,D,10,0,18,0,-1,-1,-1,-1,138.879749,35.019404
辻宗商店,商店,UCHIURA,花丸,内浦三津538,Uchiuramito 538,B,8,0,18,0,-1,-1,-1,-1,138.898443,35.025467
赤から　沼津店,퓨전음식 체인점,AREA5,ルビィ,米山町1-5,Yoneyamacho 1-5,,11,0,1,0,-1,-1,-1,-1,138.862137,35.104957
海鮮丼と魚河岸定食　かもめ丸,和食店,AREA2,ダイヤ,千本港町101 千本一ビル1階,Senbonminatocho 101 1F,C,11,0,21,0,15,0,17,0,138.857821,35.082802
総合事務用品フヂイ,文房具屋,AREA1,善子,通横町6,Toriyokocho 6,G,9,0,18,0,-1,-1,-1,-1,138.857732,35.096619
リヴァージュ洋菓子店,ベーカリー,AREA3,千歌,下香貫柿原2885-2,Shimokanukikakihara 2885-2,,10,0,18,0,-1,-1,-1,-1,138.870756,35.074957
ロットン,カヌーレンタル,AREA1,梨子,上土町10,Agetsuchicho 10,,10,0,18,0,-1,-1,-1,-1,138.858524,35.097437
沼津グランドホテル,ホテル,AREA1,千歌,大手町3丁目6-12,Otemachi 3chome 6-12,,0,0,24,0,-1,-1,-1,-1,138.86078,35.100591
アキシン商店,水産物直売所,UCHIURA,鞠莉,内浦重寺45,Uchiurashigedera 45,F,10,0,17,0,-1,-1,-1,-1,138.894839,35.033788
アベリー,かき氷店,AREA1,善子,大手町５丁目７−５,Otemachi 5chome 7-5,,11,0,17,0,-1,-1,-1,-1,138.858085,35.100093
沼津・湯河原温泉 万葉の湯,温泉,OTHER,果南,岡宮1208-1,Okanomiya 1208-1,,0,0,24,0,-1,-1,-1,-1,138.871665,35.135166
マルニ茶業　沼津みなと新鮮館,お茶販売店,AREA2,花丸,千本港町128-1 沼津みなと新鮮館内,Senbonminatocho 128-1,B,9,0,16,0,-1,-1,-1,-1,138.857416,35.083614
アニメイト　沼津店,アニメショップ,AREA1,曜,大手町 5丁目9 -21 マルトモビル1Ｆ,Otemachi 5chome 9-21 ,,11,0,20,0,-1,-1,-1,-1,138.858041,35.10172
松浦酒店,酒店,AREA1,果南,大手町3-9-1,Otemachi 3chome 9-1,C,9,30,19,30,-1,-1,-1,-1,138.859109,35.099519
沼津リバーサイドホテル,ホテル,AREA1,善子,上土町100-1,Agetsuchicho 100-1,,0,0,24,0,-1,-1,-1,-1,138.858464,35.096884
おさかな食堂やまや,和食店,UCHIURA,ルビィ,内浦三津199-4,Uchiuramito 199-4,,11,0,19,0,15,0,17,0,138.898936,35.02416
大田呉服店,呉服店,AREA5,梨子,高島町3-3,Takashimacho 3-3,B,10,0,19,0,-1,-1,-1,-1,138.85848,35.10482
旅館　はまゆう荘,旅館,NISHIURA,ダイヤ,西浦江梨986,Nishiuraenashi 986,,9,0,17,0,-1,-1,-1,-1,138.786568,35.023735
赤池カーコミュニケーツシステムズ,カーツシステムズ,AREA2,鞠莉,旭町19,Asahicho 19,G,9,0,18,0,-1,-1,-1,-1,138.854887,35.092811
ブルーウォーター,洋食店,AREA1,千歌,魚町15,Uocho 15,B,11,0,22,0,-1,-1,-1,-1,138.857853,35.09508
漁師寿し　網元武田丸,和食店,AREA2,花丸,千本港町115-4,Senbonminatocho 115-4,,11,0,18,0,-1,-1,-1,-1,138.858661,35.082137
遠藤新聞舗,新聞配達店,AREA1,曜,大手町5丁目11-3 ラピュター5F,Otemachi 5chome 11-3 5F,G,9,0,17,30,-1,-1,-1,-1,138.857213,35.101033
木村屋,玉子焼き,AREA2,梨子,千本港町115-4,Senbonminatocho 115-4,B,11,30,15,30,-1,-1,-1,-1,138.858273,35.082246
杉長水産,水産物直売所,AREA2,ルビィ,千本中町35,Senbonnakacho 35,ABCDEFG,-1,-1,-1,-1,-1,-1,-1,-1,138.856765,35.085714
くるら戸田,サービスエリア,OTHER,鞠莉,戸田1294-3,Heda 1294-3,,8,15,22,0,-1,-1,-1,-1,138.786662,34.97122
coffee 桜,カフェ,AREA2,梨子,千本緑町1-1,Senbonmidoricho 1-1,C,11,0,16,0,-1,-1,-1,-1,138.851501,35.093043
鮨庵さいとう みなと旬彩街店,和食店,AREA2,曜,千本港町115-4,Senbonminatocho 115-4,D,11,30,14,0,-1,-1,-1,-1,138.858425,35.08229
沼津ラクーン,エンターテインメント,AREA1,千歌,大手町3-4-1 1階西側,Otemachi 3chome 4-1 1F,,7,0,24,0,-1,-1,-1,-1,138.859591,35.101393
CBカレーキッチン,カレー屋,AREA3,花丸,下香貫藤井原1653-1,Shimokanukifujiibara 1653-1,D,11,0,20,0,-1,-1,-1,-1,138.876028,35.079016
THE 3RD PLANET BiVi沼津店,ゲームセンター,AREA1,果南,大手町1-1-5 BiVi　3階 (北駅）,Otemachi 1chome 1-5 BiVi 3F (north),,10,0,24,0,-1,-1,-1,-1,138.86113,35.104032
千鳥ひものセンター,水産物直売所,AREA2,しいたけ,千本港町128,Senbonminatocho 128,,9,0,18,0,-1,-1,-1,-1,138.857102,35.084095
沼津御用邸記念公園,文化財,AREA3,ダイヤ,下香貫島郷2802-1,Shimokanukitogo 2802-1,,9,0,16,30,-1,-1,-1,-1,138.871564,35.072536
ホテル沼津キャッスル,ホテル,AREA5,善子,日の出町1-1,Hinodecho 1-1,ABCDEFG,-1,-1,-1,-1,-1,-1,-1,-1,138.866567,35.108837
内浦漁業協同組合,漁業協同組合,UCHIURA,曜,内浦三津88-34,Uchiuramito 88-34,FG,9,0,15,30,-1,-1,-1,-1,138.897849,35.02278
カラオケ ラジオシティ 沼津駅北店,カラオケ,AREA5,ダイヤ,米山町1-5,Yoneyamacho 1-5,,0,0,24,0,-1,-1,-1,-1,138.862156,35.104948
石田茶業 北口支店,お茶販売店,AREA5,鞠莉,高島町12-5,Takashimacho 12-5,G,9,0,18,0,-1,-1,-1,-1,138.860186,35.105613
しーらかんすCafé,カフェ,AREA4,ルビィ,上香貫三園町1381－3,Kamikanukimisonocho 1381-3,D,11,0,18,0,-1,-1,-1,-1,138.867841,35.085818
サスナカ長澤水産,水産物直売所,SHIZUURA,果南,獅子浜92,Shishihama 92,G,9,0,19,0,13,0,17,0,138.884126,35.053048
増米,水産物直売所,SHIZUURA,千歌,獅子浜22-18,Shishihama 22-18,,9,0,18,0,-1,-1,-1,-1,138.885676,35.049741
ダイワロイネットホテルぬまづ,ホテル,AREA1,善子,大手町1-1-4(プラサ ヴェルデ、北口）,Otemachi 1chome 1-4 Plaza Verde,,0,0,24,0,-1,-1,-1,-1,138.861524,35.104089
沼津大手町商店街,商店街,AREA1,千歌,大手町3-5-21(1Fロビー),Otemachi 3chome 5-21 (1F),,8,0,22,0,-1,-1,-1,-1,138.859292,35.100629
岡田金魚店,ペットショップ,AREA1,ルビィ,本町29,Honcho 29,C,10,0,19,0,-1,-1,-1,-1,138.856499,35.095713
富士急シティバス,バス会社,AREA1,果南,大手町1-1-3,Otemachi 1 chome 1-3,G,10,0,18,0,-1,-1,-1,-1,138.86084,35.102279
ミニストップ　沼津内浦店,コンビニ,UCHIURA,花丸,内浦小海91-10,Uchiurakoumi 91-10,,0,0,24,0,-1,-1,-1,-1,138.893083,35.028144
翠泉閣,旅館,AREA3,梨子,下香貫林ノ下2031-5,Shimokanukihayashinoshita 2031-4,,0,0,24,0,-1,-1,-1,-1,138.881359,35.075369
ジャンボエンチョー　沼津店,雑貨店,AREA3,善子,下香貫前原1481-2,Shimokanukimaehara 1481-2,,9,30,19,0,-1,-1,-1,-1,138.871241,35.079994
アーケードフルーツ,農産物直売所,AREA1,千歌,町方町58,Machikatamachi 58,C,9,30,19,30,-1,-1,-1,-1,138.857086,35.096856
はごろも荘,旅館,NISHIURA,曜,西浦江梨325-2,Nishiuraenashi 325-2,,8,0,17,0,-1,-1,-1,-1,138.786115,35.024447
ココチホテル沼津,ホテル,AREA5,ダイヤ,高島町1-12,Takashimacho 1-12,,0,0,24,0,-1,-1,-1,-1,138.858918,35.104212
伊豆箱根タクシー,タクシー会社,OTHER,鞠莉,伊豆の国市南条773-2,Izunokunishi nanzo773-2,,7,0,19,0,-1,-1,-1,-1,138.94733,35.039806
ヤマカ水産直売所,水産物直売所,AREA5,花丸,五月町4-23 加藤パレス1F,Satsukicho 4-23 Katopalace 1F,A,11,0,18,0,-1,-1,-1,-1,138.862066,35.11486
肉バル＆ワイン ベルサイユのバル,洋食店,AREA1,千歌,大手町4-5-4 遊楽館ビル1F,Otemachi 4chome 5-4 Yurakukan 1F,,11,30,19,0,-1,-1,-1,-1,138.858493,35.098525
沼津市芹沢光治良記念館,博物館,AREA3,花丸,我入道蔓陀ケ原５１７−１,Ganyudomandagahara 517-1,A,9,0,16,30,-1,-1,-1,-1,138.861177,35.074893
桃中軒,駅弁屋,AREA1,果南,大手町1-1-1,Otemachi 1chome 1-1,,7,0,19,0,-1,-1,-1,-1,138.859737,35.102685
café　うみいろ,カフェ,AREA2,ルビィ,千本港町19-5,Senbonminatocho 19-5,A,10,0,16,0,-1,-1,-1,-1,138.856535,35.084195
